tract,cbsa,blkgrps,population,households,land_acres,ht_ami,ht_80ami,ht_nmi,h_ami,h_80ami,h_nmi,t_ami,t_80ami,t_nmi,co2_per_hh_local,co2_per_acre_local,autos_per_hh_ami,autos_per_hh_80ami,autos_per_hh_nmi,vmt_per_hh_ami,vmt_per_hh_80ami,vmt_per_hh_nmi,pct_transit_commuters_ami,pct_transit_commuters_80ami,pct_transit_commuters_nmi,t_cost_ami,t_cost_80ami,t_cost_nmi,auto_ownership_cost_ami,auto_ownership_cost_80ami,auto_ownership_cost_nmi,vmt_cost_ami,vmt_cost_80ami,vmt_cost_nmi,transit_cost_ami,transit_cost_80ami,transit_cost_nmi,transit_trips_ami,transit_trips_80ami,transit_trips_nmi,compact_ndx,emp_ovrll_ndx,res_density,gross_hh_density,hh_gravity,frac_sfd,emp_gravity,emp_ndx,block_size,intersection_density,avg_block_perimeter_meters,h_cost,median_smoc,median_gross_rent,pct_owner_occupied_hu,pct_renter_occupied_hu
"""25009260500""","""Boston-Cambridge-Newton, MA-NH""",3,4035,1391,777.11,50,60,67,31,39,44,18,21,24,9.65,22.56,1.87,2,2,21880,19050,21373,2,1,2,13866,12386,12724,10691,9631,9625,3131,2726,3057,45,29,42,32,20,30,5.4,6.3,2.98,1.79,16197,58,15215,87,12,169,973,1961,2217,1043,75,25
"""25009260600""","""Boston-Cambridge-Newton, MA-NH""",3,3490,1236,455.02,40,48,54,24,30,34,16,18,20,7.57,28.5,1.64,1,2,18821,16302,18256,4,4,4,12136,10829,10990,9352,8419,8286,2693,2333,2611,90,76,92,64,54,65,8.3,6.7,4.57,2.72,19587,26,18047,88,6,194,910,1513,1889,1288,37,63
"""25009260700""","""Boston-Cambridge-Newton, MA-NH""",2,4831,1788,626.26,40,48,54,23,29,32,17,19,22,8.33,24.77,1.75,2,2,20203,17349,19689,5,4,5,13001,11563,11884,10008,8996,8967,2891,2483,2816,103,84,101,73,59,71,6.8,6.4,5.39,2.86,19855,36,18378,88,9,199,845,1433,1697,942,64,36
"""25009260800""","""Boston-Cambridge-Newton, MA-NH""",2,5036,1673,232.45,34,41,46,19,24,27,15,17,19,7.09,54.74,1.52,1,1,16683,14269,16146,10,9,11,11287,9977,10191,8685,7742,7656,2387,2042,2310,214,193,225,152,137,159,8.9,7.2,11.19,7.2,21655,14,20894,88,5,355,656,1222,1616,1055,30,70
"""25009260900""","""Boston-Cambridge-Newton, MA-NH""",4,4941,1861,739.02,39,47,53,22,28,31,17,19,22,5.95,18.42,1.74,2,2,19842,17024,19327,6,5,6,12872,11433,11759,9916,8900,8877,2839,2436,2765,116,96,117,82,68,83,6.5,6.8,5.67,2.52,19461,38,19746,88,8,222,867,1398,1713,365,64,36
"""25009261000""","""Boston-Cambridge-Newton, MA-NH""",3,3981,1500,373.15,41,48,55,24,30,34,17,18,21,6.3,26.52,1.68,1,2,18937,16337,18425,7,6,7,12453,11024,11351,9592,8553,8560,2710,2338,2636,150,133,155,106,95,110,7.7,7.2,6.03,4.02,20470,37,19472,88,5,262,792,1510,1769,1172,57,43
"""25009261101""","""Boston-Cambridge-Newton, MA-NH""",3,4644,1641,2261.01,50,60,68,31,38,43,20,22,25,10.23,14.09,2,2,2,23269,20341,22757,3,2,2,14799,13284,13633,11417,10336,10332,3330,2911,3255,53,37,46,37,27,32,2.1,6.5,1.49,0.73,15438,83,15366,87,23,78,1711,1923,1967,682,91,9
"""25009261102""","""Boston-Cambridge-Newton, MA-NH""",3,4558,1977,2364.57,40,47,53,22,28,31,17,20,22,8.5,7.92,1.77,2,2,21025,17991,20542,4,3,4,13170,11767,12064,10082,9134,9052,3009,2575,2938,78,58,74,56,41,52,6,6.8,1.99,0.84,16420,28,18154,88,34,67,1653,1394,1589,1213,65,35
"""25009262100""","""Boston-Cambridge-Newton, MA-NH""",3,6601,2528,5413.41,50,60,68,30,38,42,20,22,26,9.97,7.89,2.03,2,2,23825,20913,23367,1,0,1,15009,13480,13850,11575,10477,10487,3409,2993,3343,24,10,19,17,7,14,2.3,4.2,1.22,0.47,7980,68,7322,86,34,49,1623,1901,2035,1121,85,15
"""25009263100""","""Boston-Cambridge-Newton, MA-NH""",3,4427,1518,8608.69,63,77,87,42,52,59,21,24,28,11.48,2.13,2.19,2,2,25700,22689,25210,0,0,0,16199,14736,14999,12520,11489,11393,3678,3247,3606,1,0,0,0,0,0,1.1,4,0.29,0.18,7408,87,7875,86,78,21,2431,2637,2637,,93,7
"""25009264100""","""Boston-Cambridge-Newton, MA-NH""",3,6646,2385,5685.6,52,63,71,33,41,46,20,22,26,10.46,6.17,2.03,2,2,23829,20972,23334,0,0,0,15004,13516,13832,11584,10514,10489,3410,3001,3338,9,1,6,7,1,4,3.3,4.3,0.93,0.42,9601,73,10089,87,36,47,1423,2044,2279,1091,80,20
"""25009265101""","""Boston-Cambridge-Newton, MA-NH""",4,3835,1448,4197.24,55,66,75,35,43,48,20,23,26,10.52,7.06,2.07,2,2,24219,21310,23713,0,0,0,15292,13806,14110,11823,10756,10715,3466,3050,3392,4,0,2,3,0,2,2.2,3.1,0.86,0.34,8954,72,9844,87,44,47,1814,2174,2424,427,82,18
"""25009265102""","""Boston-Cambridge-Newton, MA-NH""",2,4606,1667,4033.16,57,69,78,37,46,51,21,24,27,11.1,4.6,2.12,2,2,24989,22101,24488,0,0,0,15661,14174,14473,12085,11011,10970,3576,3163,3503,0,0,0,0,0,0,2.1,3.5,1.01,0.41,8226,83,9218,87,52,44,1674,2304,2419,1140,85,15
"""25009266100""","""Boston-Cambridge-Newton, MA-NH""",5,4001,1652,3480.96,55,66,75,35,44,49,20,22,26,9.82,6.68,2.03,2,2,24079,21184,23583,1,0,0,15037,13566,13856,11578,10530,10475,3446,3032,3374,13,5,8,9,3,5,2.8,4.4,0.86,0.47,8580,73,8061,86,30,70,1631,2199,2402,588,83,17
"""25009266200""","""Boston-Cambridge-Newton, MA-NH""",3,5549,2231,1659.41,48,58,65,30,37,41,18,21,24,9.19,18.25,1.88,2,2,22101,19168,21615,1,1,1,13916,12456,12776,10726,9703,9658,3163,2743,3092,27,11,26,19,8,19,5.3,3.9,2.67,1.34,9597,39,8341,86,21,99,1424,1860,2199,667,70,30
"""25009266300""","""Boston-Cambridge-Newton, MA-NH""",3,3693,1617,1110.88,45,54,61,27,34,38,18,20,23,8.02,15.31,1.84,2,2,21115,18357,20616,2,1,2,13557,12075,12416,10489,9417,9418,3022,2627,2949,46,31,49,33,22,35,6.5,4.2,4.7,1.46,10151,43,9973,87,6,214,864,1706,1992,946,67,33
"""25009266400""","""Boston-Cambridge-Newton, MA-NH""",4,3664,1555,1597.08,46,56,63,28,35,39,19,21,24,8.8,28.81,1.9,2,2,21619,18911,21112,2,1,2,13957,12491,12800,10828,9763,9741,3094,2706,3020,35,22,39,25,15,27,3.1,3.4,1.91,0.97,10042,49,9505,87,19,85,1229,1753,2094,927,63,37
"""25009267101""","""Boston-Cambridge-Newton, MA-NH""",3,3488,1610,2995.22,44,53,59,25,32,36,19,21,24,8.45,6.52,1.88,2,2,22637,19859,22161,1,1,1,13988,12565,12835,10720,9711,9637,3240,2842,3170,28,13,27,20,9,20,5.5,3.6,1.61,0.54,5696,41,6081,85,28,50,1843,1600,2002,1002,61,39
"""25009267102""","""Boston-Cambridge-Newton, MA-NH""",4,5184,1836,6863.05,50,60,68,30,37,41,21,23,27,10.83,3.53,2.1,2,2,24878,21920,24375,0,0,0,15537,14082,14347,11973,10945,10857,3560,3137,3487,4,0,2,3,0,2,2.3,3.5,0.63,0.27,7607,74,8946,87,49,30,1819,1861,1979,1014,84,16
"""25009268100""","""Boston-Cambridge-Newton, MA-NH""",2,2677,839,1483.23,62,75,85,41,52,58,21,24,27,11.9,7.06,2.14,2,2,24962,22084,24505,0,0,0,15817,14281,14633,12244,11120,11127,3572,3160,3505,0,0,0,0,0,0,1.1,4.6,1.55,0.57,8214,100,8759,86,29,55,1648,2592,2592,,98,2
"""25009268200""","""Boston-Cambridge-Newton, MA-NH""",4,6255,2558,2481.62,51,61,69,32,40,45,19,21,24,7.53,9.91,1.93,2,2,22720,19887,22252,2,1,2,14306,12792,13166,11018,9924,9947,3251,2846,3183,37,22,36,26,15,26,4,5.3,2.73,1.03,9915,59,13547,88,19,85,1258,2019,2204,959,79,21
"""25009268300""","""Boston-Cambridge-Newton, MA-NH""",4,4194,2115,621.08,45,54,61,28,35,39,17,19,21,6.78,35.65,1.72,2,2,19620,16833,19102,4,3,4,12687,11242,11571,9796,8769,8748,2808,2409,2733,83,64,91,59,46,64,7.5,5.8,8.45,3.41,10888,26,15891,88,7,269,773,1763,2136,1013,60,40
"""25009268400""","""Boston-Cambridge-Newton, MA-NH""",4,4640,2043,756.9,49,59,67,32,39,44,18,20,23,7.97,31.41,1.82,2,2,21192,18399,20695,3,2,4,13472,11973,12340,10370,9290,9307,3033,2633,2960,69,50,73,49,36,52,5.5,5.1,6.44,2.7,8955,45,11551,87,6,178,1061,1981,2287,1148,70,30
"""25009269100""","""Boston-Cambridge-Newton, MA-NH""",5,6854,2693,14945.91,57,69,78,36,45,51,21,24,27,10.24,2.26,2.12,2,2,24955,22200,24461,1,0,1,15668,14212,14462,12081,11026,10950,3571,3177,3499,16,9,14,12,6,10,2.2,4.1,0.66,0.18,6187,87,7075,86,49,23,2269,2276,2454,451,80,20
"""25009270100""","""Boston-Cambridge-Newton, MA-NH""",2,6081,2219,11652.06,56,67,76,35,44,49,21,24,27,10.75,2.05,2.14,2,2,24871,21967,24380,1,1,1,15771,14307,14575,12190,11149,11070,3559,3144,3488,21,15,18,15,10,13,2.4,3,0.52,0.19,7518,77,9019,87,59,22,2197,2190,2403,1056,84,16
"""25011040100""","""Greenfield Town, MA""",4,4519,1887,101723.25,54,65,56,28,35,28,27,31,28,10.25,0.21,2.07,2,2,24299,21643,25380,0,0,0,14742,13506,15068,11263,10409,11432,3476,3096,3631,4,1,5,3,1,4,1.5,3.7,0.22,0.02,2111,74,2353,82,166,6,3163,1273,1347,955,80,20
"""25011040200""","""Greenfield Town, MA""",3,4486,1810,35231.59,59,70,61,32,40,33,27,31,28,10.66,0.56,2.08,2,2,24561,21894,25633,0,0,0,14855,13588,15195,11342,10456,11529,3513,3132,3667,0,0,0,0,0,0,1.3,3.1,0.35,0.05,3107,84,3294,83,111,10,2527,1463,1552,973,84,16
"""25011040300""","""Greenfield Town, MA""",2,3022,1234,21942.11,57,69,59,31,38,32,26,30,28,10.66,0.63,2.03,2,2,24361,21796,25387,0,0,0,14554,13311,14872,11069,10193,11239,3485,3118,3632,0,0,1,0,0,1,1.8,3.3,0.31,0.06,2477,81,2707,82,100,10,2600,1417,1594,819,78,22
"""25011040400""","""Greenfield Town, MA""",3,3483,1478,53118.31,53,63,55,26,33,27,27,30,28,10.14,0.54,2.05,2,2,24224,21691,25252,1,1,1,14643,13312,15035,11170,10202,11416,3465,3103,3612,7,6,7,5,4,5,1,3.4,0.25,0.03,2788,84,2958,83,115,6,2936,1209,1282,867,83,17
"""25011040501""","""Greenfield Town, MA""",4,4322,1735,7234.27,47,56,49,24,30,24,23,26,24,6.74,5.56,1.77,2,2,22032,19698,22948,1,1,1,12802,11514,13138,9637,8683,9840,3152,2818,3283,14,13,16,9,9,11,5.4,3.8,1.34,0.24,3960,59,3713,83,40,24,1897,1097,1420,598,60,40
"""25011040502""","""Greenfield Town, MA""",3,3430,1513,15227.41,54,64,56,29,36,30,25,28,26,8.89,1.28,1.92,2,2,23046,20473,24087,1,1,1,13738,12402,14127,10430,9465,10668,3297,2929,3446,11,9,13,8,6,9,1.5,3.8,0.57,0.1,3350,68,3389,83,75,17,2471,1329,1469,658,77,23
"""25011040600""","""Greenfield Town, MA""",3,4730,2023,60220.16,64,77,66,36,45,37,27,31,29,10.55,0.45,2.12,2,2,24698,22031,25771,0,0,0,15088,13801,15446,11554,10649,11759,3533,3152,3687,1,1,1,1,0,1,0.7,3.6,0.14,0.03,3573,91,3617,83,126,8,3177,1667,1743,1138,88,12
"""25011040701""","""Greenfield Town, MA""",4,4239,1769,1239.36,44,53,46,23,29,24,21,24,22,7.57,16.44,1.64,1,2,19232,17021,20066,2,1,2,11687,10442,11967,8918,7991,9073,2751,2435,2870,18,16,23,12,11,16,7,4.1,4.52,1.43,6457,40,6990,86,6,152,880,1068,1414,813,46,54
"""25011040702""","""Greenfield Town, MA""",4,4118,1799,18067.8,56,67,58,31,39,32,25,29,27,9.71,4.34,1.95,2,2,23144,20557,24180,0,0,1,13944,12608,14325,10629,9666,10860,3311,2941,3459,4,2,6,3,1,4,2.1,2.9,0.88,0.1,4218,74,4452,84,48,18,1936,1426,1617,656,80,20
"""25011040800""","""Greenfield Town, MA""",4,5071,2119,21992.69,58,69,60,33,42,34,24,28,26,9.88,2.07,1.89,2,2,22358,20053,23252,1,1,1,13506,12252,13830,10296,9372,10489,3198,2869,3326,12,12,15,8,8,10,2.9,0.6,1.87,0.1,4290,57,5116,87,83,13,2628,1537,1910,1198,55,45
"""25011040900""","""Greenfield Town, MA""",4,5070,2016,20731.26,56,68,58,31,39,32,25,29,27,10.08,1.9,1.96,2,2,23365,20886,24347,0,0,0,14028,12709,14399,10684,9719,10915,3342,2988,3483,2,2,2,1,1,1,3.2,1.1,0.37,0.1,4060,68,5730,87,67,15,2336,1426,1573,905,72,28
"""25011041000""","""Greenfield Town, MA""",3,3390,1393,7016.84,55,65,57,30,37,30,25,28,26,9.81,2.06,1.92,2,2,23244,20657,24281,0,0,1,13784,12456,14160,10455,9498,10680,3325,2955,3473,5,3,6,3,2,4,2.8,4,0.67,0.2,4687,75,5129,84,40,28,1637,1366,1542,787,79,21
"""25011041100""","""Greenfield Town, MA""",4,3705,1623,4505.34,56,67,58,32,40,33,24,27,25,9.17,4.67,1.83,2,2,22169,19629,23179,1,1,1,13123,11782,13503,9942,8967,10175,3171,2808,3316,10,8,12,7,5,8,3,5.2,1.05,0.36,6475,68,7665,85,30,46,1686,1471,1619,882,76,24
"""25011041200""","""Greenfield Town, MA""",3,3156,1298,541.06,51,61,53,28,35,29,23,25,24,9.34,22.49,1.74,2,2,21390,18923,22352,1,1,1,12532,11184,12904,9462,8470,9693,3060,2707,3198,10,7,14,7,5,9,5.2,6.1,3.32,2.4,8401,68,10107,86,10,193,905,1307,1414,713,73,27
"""25011041300""","""Greenfield Town, MA""",5,4479,2339,587.15,40,47,41,20,25,21,20,22,21,6.91,29.76,1.51,1,2,18142,16003,18942,3,3,4,10854,9647,11105,8224,7326,8354,2595,2289,2710,35,32,41,24,22,28,8.1,6.4,6.43,3.98,8551,26,10543,86,7,264,748,934,1093,789,33,67
"""25011041400""","""Greenfield Town, MA""",2,2784,1078,1063.12,41,48,42,21,26,21,20,22,21,7.04,7.89,1.54,1,2,18875,16706,19689,2,2,2,11076,9885,11317,8357,7477,8476,2700,2390,2817,19,18,24,13,12,16,8.1,5.8,2.39,1.01,7480,26,9613,86,10,143,911,951,1370,788,32,68
"""25011041501""","""Greenfield Town, MA""",3,3381,1442,49722.65,63,77,66,36,45,37,27,31,29,10.78,0.32,2.13,2,2,24733,22073,25802,0,0,0,15149,13893,15484,11610,10736,11793,3538,3157,3691,0,0,0,0,0,0,0.9,3.2,0.18,0.03,3145,87,3236,83,151,8,2840,1660,1781,966,85,15
"""25011041502""","""Greenfield Town, MA""",4,3759,1646,27410.2,52,62,54,27,34,28,25,28,26,9.51,2.8,1.91,2,2,22840,20379,23818,1,1,1,13676,12419,13994,10402,9498,10578,3267,2915,3407,7,6,9,5,4,6,1.2,3.7,0.22,0.06,3148,67,3215,83,74,11,2678,1245,1433,818,68,32
"""25013800101""","""Springfield, MA""",3,3996,1483,673.05,46,54,45,25,31,24,21,24,21,8,18.53,1.56,1,2,18853,16707,19264,4,4,4,11253,9944,11477,8500,7497,8666,2697,2390,2756,55,57,56,90,93,91,7.4,7.7,4.03,2.2,17466,45,20523,88,7,191,730,1078,1431,863,48,52
"""25013800102""","""Springfield, MA""",3,4522,1545,363.34,41,48,41,22,27,21,19,22,19,6.89,30.56,1.43,1,1,16904,14860,17295,5,5,5,10274,9077,10468,7782,6878,7919,2418,2126,2474,74,73,75,120,119,122,8.9,7.2,6.51,4.25,16728,18,18507,88,6,271,736,949,1294,804,23,77
"""25013800201""","""Springfield, MA""",5,7019,2551,791.11,46,54,45,24,31,24,21,24,21,7.94,28.64,1.58,1,2,18616,16489,19026,4,5,5,11318,9955,11559,8592,7533,8773,2663,2359,2722,63,64,64,103,104,104,6.8,8.8,5.08,3.22,22578,64,29645,88,6,272,770,1076,924,898,62,38
"""25013800202""","""Springfield, MA""",1,1243,555,1411.99,51,60,50,27,34,27,23,26,23,8.23,3.23,1.71,2,2,20575,18106,21052,4,4,4,12298,10870,12558,9301,8228,9493,2943,2590,3011,53,51,54,86,84,87,5,8.7,4.1,0.39,17448,61,25089,88,16,83,1089,1206,1274,938,80,20
"""25013800300""","""Springfield, MA""",4,4438,1730,633.89,51,60,50,30,37,29,21,23,21,7.44,26.15,1.55,1,2,18120,16080,18512,6,6,6,11105,9754,11344,8432,7372,8614,2592,2300,2648,81,82,82,131,133,133,6.6,9.1,4.39,2.73,26127,63,34666,88,6,272,604,1299,1388,592,59,41
"""25013800400""","""Springfield, MA""",5,6076,2078,537.73,45,53,44,25,32,25,20,21,20,6.99,34.66,1.43,1,1,16912,14816,17316,6,6,6,10294,8954,10531,7787,6749,7965,2419,2119,2477,87,85,89,142,138,144,7.8,9.4,6.49,3.86,27545,39,43389,88,5,275,725,1112,883,901,52,48
"""25013800500""","""Springfield, MA""",3,3410,1052,379.62,49,58,49,29,36,28,20,22,20,8.01,33.85,1.48,1,2,17591,15376,18019,6,5,6,10665,9278,10916,8069,7002,8256,2516,2200,2578,80,77,82,130,125,133,5.2,9.5,3.93,2.77,27118,47,48240,88,6,250,759,1269,1454,960,63,37
"""25013800600""","""Springfield, MA""",3,2844,789,213.29,34,40,34,18,22,17,16,18,16,5.08,30.37,1.2,1,1,13591,11839,13927,10,9,10,8607,7466,8791,6525,5638,6657,1944,1694,1992,138,134,141,225,217,230,9.4,9.4,12.02,3.7,25331,3,46929,89,4,375,677,775,591,735,6,94
"""25013800700""","""Springfield, MA""",2,3911,1571,261.23,28,32,27,10,12,9,18,20,18,4.83,29.59,1.31,1,1,15379,13466,15747,8,7,8,9445,8232,9647,7136,6201,7283,2200,1926,2253,109,105,112,177,170,181,9,9.2,13.93,6.01,23515,13,39971,89,7,198,1039,424,512,364,21,79
"""25013800800""","""Springfield, MA""",2,2190,891,235.33,29,34,29,13,17,13,16,17,16,3.14,28.59,1.17,1,1,12632,11016,12942,10,10,11,8326,7196,8509,6371,5479,6506,1807,1576,1851,148,141,152,240,229,247,9.4,9.6,15.37,3.79,27260,6,58396,89,3,452,638,592,,592,7,93
"""25013800900""","""Springfield, MA""",3,4097,1765,308.74,28,32,28,12,15,12,16,18,16,3.96,33.02,1.2,1,1,13695,11993,14022,9,9,9,8591,7432,8780,6505,5594,6644,1959,1716,2006,127,122,130,206,198,211,9.2,9.6,23.69,5.72,28671,8,59430,89,6,319,753,521,,521,7,93
"""25013801101""","""Springfield, MA""",1,2136,1102,248.92,31,37,31,16,20,16,15,16,15,3.48,15.4,1.11,1,1,11967,10419,12264,14,13,14,7932,6836,8108,6025,5160,6154,1712,1490,1754,196,186,201,318,301,326,9.6,9.6,73.2,4.43,27529,0,60858,89,2,470,521,716,,716,5,95
"""25013801102""","""Springfield, MA""",2,1180,586,98.88,33,39,33,17,22,17,15,17,15,4.07,26.81,1.14,1,1,12555,10875,12877,12,11,12,8167,7042,8347,6204,5329,6334,1796,1556,1842,167,158,171,271,257,278,9.6,9.6,14.18,5.93,28398,0,58139,89,4,479,611,768,,768,4,96
"""25013801200""","""Springfield, MA""",3,2416,1151,214.97,33,38,33,17,21,17,16,17,16,2.23,10.81,1.15,1,1,13145,11409,13478,11,10,11,8309,7171,8494,6271,5390,6404,1880,1632,1928,158,149,162,256,242,262,9.4,9.6,18.22,5.35,29521,0,60241,89,8,268,868,755,672,710,5,95
"""25013801300""","""Springfield, MA""",4,4871,1571,409.68,40,47,40,22,27,21,19,20,19,6.04,25.83,1.36,1,1,16083,14185,16448,7,7,7,9785,8506,10007,7385,6378,7554,2301,2029,2353,99,98,101,161,159,163,8,9.7,7.12,3.83,29221,37,51618,88,6,255,684,960,1466,617,40,60
"""25013801401""","""Springfield, MA""",2,3757,1237,803.84,40,46,39,21,26,20,19,21,19,6.24,15.79,1.37,1,1,16574,14647,16946,7,7,7,9929,8663,10147,7463,6472,7626,2371,2095,2424,96,96,97,155,156,157,8.5,9.5,7.85,1.54,25178,31,36531,87,7,185,728,909,642,810,37,63
"""25013801402""","""Springfield, MA""",2,2006,743,253.27,47,56,47,26,32,25,22,24,22,8.57,25.84,1.6,1,2,19305,17098,19731,6,6,6,11546,10093,11813,8704,7567,8909,2762,2446,2823,81,80,82,131,129,133,5.1,9.5,4.22,2.93,23114,80,33626,87,6,323,714,1123,1267,714,81,19
"""25013801501""","""Springfield, MA""",4,5724,1796,759.01,51,60,50,29,36,28,22,24,22,8.63,26.99,1.6,1,2,19303,17196,19709,5,5,5,11556,10135,11814,8729,7609,8928,2761,2460,2819,66,67,67,107,108,108,5.8,9.3,4.48,2.37,21348,81,27868,87,6,264,638,1276,1292,720,73,27
"""25013801502""","""Springfield, MA""",3,3272,1228,526.39,43,50,42,22,27,21,21,23,21,7.09,16.82,1.52,1,2,18122,16146,18502,6,6,6,10919,9620,11144,8247,7230,8416,2592,2310,2647,80,81,81,130,131,132,6.1,9,4.24,2.33,19963,56,26824,87,9,201,790,960,1231,629,46,54
"""25013801503""","""Springfield, MA""",3,4036,1586,811.56,52,61,51,29,37,29,22,24,22,7.67,16.13,1.63,1,2,19426,17087,19877,6,5,6,11714,10326,11962,8856,7805,9038,2779,2444,2843,79,77,80,128,125,130,6.2,8,4.55,1.95,18403,57,20961,87,8,183,876,1289,1404,1027,69,31
"""25013801601""","""Springfield, MA""",4,4635,1558,1074.03,56,66,55,33,41,32,23,25,23,8.14,13.15,1.67,1,2,20289,18087,20714,3,3,3,12022,10611,12275,9074,7975,9267,2902,2587,2963,45,49,45,74,80,73,4.3,9.1,2.63,1.45,21082,81,24003,86,11,163,960,1442,1236,1604,73,27
"""25013801602""","""Springfield, MA""",3,4575,1799,706.61,50,60,50,28,34,27,23,25,23,8.56,21.91,1.68,1,2,20278,17989,20719,3,3,3,12104,10686,12359,9160,8068,9352,2901,2573,2964,43,44,43,70,72,70,5,8.4,3.28,2.55,19122,77,20352,87,8,226,808,1210,1414,345,74,26
"""25013801603""","""Springfield, MA""",2,4225,1723,1014.44,53,63,53,30,37,29,24,26,24,8.93,15.98,1.74,2,2,21011,18549,21487,3,3,3,12497,11058,12758,9451,8366,9644,3006,2653,3074,40,39,40,64,63,65,4.7,7.6,3.59,1.7,15683,68,15991,87,13,118,918,1300,1305,746,79,21
"""25013801604""","""Springfield, MA""",2,3891,1502,1291.61,61,73,60,36,44,35,25,28,25,10.04,13.19,1.87,2,2,22640,20078,23135,1,1,1,13407,11881,13690,10151,8991,10364,3239,2872,3309,17,18,17,28,29,27,1.9,7.7,1.8,1.16,13293,96,12907,86,15,88,1048,1562,1562,,99,1
"""25013801605""","""Springfield, MA""",3,4638,1726,1036.19,47,56,47,25,31,24,23,25,22,8.25,18.12,1.65,1,2,19927,17668,20362,5,5,5,11874,10542,12105,8953,7945,9121,2851,2527,2913,70,70,71,114,113,116,5.5,8.2,2.72,1.67,16215,64,15150,86,11,141,962,1082,1409,448,63,37
"""25013801700""","""Springfield, MA""",6,7910,1797,414.68,42,49,41,23,29,23,19,20,19,6.22,40.16,1.37,1,1,16138,14226,16507,8,8,8,9853,8564,10077,7436,6422,7606,2309,2035,2361,108,107,110,176,174,179,7.8,9.6,7.59,4.33,26707,38,37895,87,4,293,772,1029,991,930,42,58
"""25013801800""","""Springfield, MA""",5,4117,1169,324.62,32,38,32,18,22,17,18,20,18,6.01,28,1.34,1,1,15702,13819,16064,7,7,7,9626,8367,9841,7275,6285,7437,2246,1977,2298,105,104,106,170,169,172,8.6,9.6,6.45,3.6,30238,34,51101,88,5,359,601,773,670,718,36,64
"""25013801901""","""Springfield, MA""",2,4104,1450,200.72,35,41,35,18,22,17,17,19,17,5.13,37.68,1.28,1,1,14170,12460,14497,8,8,8,9108,7926,9303,6972,6036,7118,2027,1782,2074,109,108,111,177,175,180,9.2,9.4,11.61,7.22,28735,19,45332,88,4,386,559,780,1180,714,15,85
"""25013801902""","""Springfield, MA""",3,3488,1415,213.28,36,42,35,19,24,19,16,18,16,3.99,31.99,1.2,1,1,13592,11793,13937,10,9,10,8623,7453,8817,6539,5633,6681,1944,1687,1994,140,133,143,227,215,232,9.3,9.6,12.83,6.63,30204,8,59006,89,6,312,716,847,1545,717,14,86
"""25013802000""","""Springfield, MA""",2,2952,1138,218.27,35,41,35,18,23,18,17,18,17,4.38,26.41,1.24,1,1,14167,12379,14509,9,9,9,8893,7719,9085,6742,5827,6882,2027,1771,2076,124,122,127,202,197,206,9.2,9.4,12.41,5.21,26852,11,49765,89,4,378,722,803,1276,684,14,86
"""25013802100""","""Springfield, MA""",6,6158,2403,1163.3,41,48,40,24,29,23,19,21,19,6.71,44.6,1.4,1,1,16320,14332,16702,8,8,8,10083,8814,10300,7635,6653,7795,2335,2050,2389,113,112,115,184,181,187,8.8,9,5.05,2.07,25611,33,30138,88,5,199,861,1034,1380,791,39,61
"""25013802200""","""Springfield, MA""",3,3395,1132,144.39,39,46,39,22,27,21,17,19,17,5.6,49.63,1.29,1,1,14602,12786,14950,10,10,10,9222,8043,9415,6995,6079,7136,2089,1829,2139,138,135,141,224,220,228,9.1,9.3,8.81,7.84,28206,18,36627,88,5,443,618,957,841,856,18,82
"""25013802300""","""Springfield, MA""",5,7068,2249,290.37,41,48,41,23,29,22,18,20,18,5.67,46.61,1.33,1,1,15123,13178,15498,10,9,10,9522,8290,9730,7223,6273,7375,2163,1885,2217,136,132,139,221,214,225,8.9,9.2,8.82,7.75,27963,19,30721,87,4,375,614,1009,1175,925,29,71
"""25013802400""","""Springfield, MA""",4,3794,1557,670.11,57,67,56,33,42,33,23,26,23,8.61,22.17,1.71,2,2,20354,17962,20814,3,3,3,12285,10814,12555,9326,8197,9530,2912,2569,2977,47,47,48,77,76,77,3.4,9.3,3.05,2.32,25156,95,26692,87,9,186,957,1470,1464,835,90,10
"""25013802500""","""Springfield, MA""",6,6738,2596,876.79,52,62,52,30,37,29,23,25,23,8.71,27.09,1.68,1,2,19677,17374,20122,5,5,5,12006,10572,12266,9118,8016,9314,2815,2485,2878,73,71,74,118,115,119,4.5,8.9,3.76,2.96,22411,84,20977,87,8,199,836,1306,1318,810,81,19
"""25013802601""","""Springfield, MA""",6,7169,2481,448.13,48,57,47,28,35,27,20,22,20,5.74,39.22,1.47,1,2,16872,14892,17253,8,8,8,10534,9241,10758,8006,6997,8173,2413,2130,2468,115,114,117,187,184,189,7.3,9,6.68,5.54,25092,50,23198,87,4,396,635,1235,1408,1096,48,52
"""25013802602""","""Springfield, MA""",1,1946,939,370.25,52,62,52,30,37,29,22,24,22,7.55,19.14,1.63,1,2,19231,16861,19689,6,5,6,11705,10282,11963,8874,7792,9065,2751,2412,2817,80,78,81,130,126,132,5.9,8.8,4.52,2.54,22211,64,20803,87,6,194,584,1318,1344,1226,78,22
"""25013810100""","""Springfield, MA""",4,6113,2507,12536.93,54,64,53,29,36,28,26,29,25,9.65,4.48,1.87,2,2,22982,20345,23487,1,1,1,13468,12147,13697,10171,9229,10326,3288,2910,3360,9,7,10,15,12,17,1.4,4.9,0.83,0.2,5653,65,6471,85,77,21,2494,1256,1443,344,73,27
